"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At","Artist Genres","Danceability","Energy","Key","Loudness","Mode","Speechiness","Acousticness","Instrumentalness","Liveness","Valence","Tempo","Time Signature","Album Genres","Label","Copyrights"
"spotify:track:2doTn2LWTKN1Z0lZJG2WQw","UNHEALTHY (feat. Shania Twain)","spotify:artist:1zNqDE7qDGCsyzJwohVaoX, spotify:artist:5e4Dhzv426EvQe3aDb64jL","Anne-Marie, Shania Twain","spotify:album:6QEbEpz7fWR5N3HoIiSHFo","UNHEALTHY (feat. Shania Twain)","spotify:artist:1zNqDE7qDGCsyzJwohVaoX, spotify:artist:5e4Dhzv426EvQe3aDb64jL","Anne-Marie, Shania Twain","2023-05-18","https://i.scdn.co/image/ab67616d0000b273953c933cfb1b66b4dd1577d0","1","1","149653","https://p.scdn.co/mp3-preview/6eefd709a67b55b828467a607c8a28b764ea1f44?cid=9950ac751e34487dbbe027c4fd7f8e99","false","62","GBAHS2300345","spotify:user:bradnumber1","2023-07-28T05:59:32Z","pop,canadian country,canadian pop,contemporary country,country,country dawn","0.621","0.66","11","-6.208","0","0.0366","0.00526","0","0.072","0.407","119.937","4","","Atlantic Records UK","C A Major Toms / Asylum Records release, © 2023 Warner Music UK Limited., P A Major Toms / Asylum Records release, ℗ 2023 Warner Music UK Limited."
"spotify:track:0Q91cgw4SYxKrXvTh6FRxc","Set It Off","spotify:artist:3jEg5HvT2cuJQDjwjZxTb0","Timomatic","spotify:album:2tbVb2SlU8ovbP2sx7CsSF","Timomatic","spotify:artist:3jEg5HvT2cuJQDjwjZxTb0","Timomatic","2012-08-24","https://i.scdn.co/image/ab67616d0000b2732f6060ca84e503e4e06d6284","1","6","198733","https://p.scdn.co/mp3-preview/bcdc23aebbc66944ca8b634c100b1c2a229d1b3d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","39","AUBM01100618","spotify:user:bradnumber1","2021-08-08T09:26:31Z","australian pop,australian talent show","0.691","0.889","0","-2.25","1","0.0558","0.0012","0","0.166","0.868","123.972","4","","Sony Music Entertainment","P All tracks (P) 2012 Sony Music Entertainment Australia Pty Ltd except track 6. (P) 2011 Sony Music Entertainment Australia Pty Ltd."
"spotify:track:3fUO5xaBs4B0tfepi7fh7p","Stuck on You","spotify:artist:43ZHCT0cAZBISjO8DG9PnE","Elvis Presley","spotify:album:23pRNErmpV3y4RDwmTbasL","The 50 Greatest Hits","spotify:artist:43ZHCT0cAZBISjO8DG9PnE","Elvis Presley","2000-11-18","https://i.scdn.co/image/ab67616d0000b273db83602b37005e262d9b4f1f","1","23","139666","https://p.scdn.co/mp3-preview/7cf39281a0b522f20831ad5f0f6ccaa04ce62edb?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","USRC16005826","spotify:user:bradnumber1","2021-08-08T09:26:31Z","rock-and-roll,rockabilly","0.669","0.528","7","-11.462","1","0.0381","0.786","0.00034","0.123","0.942","131.897","4","","RCA Records Label","P (P) 2000 Sony Music Entertainment"
"spotify:track:3NLnwwAQbbFKcEcV8hDItk","Perfect","spotify:artist:4AK6F7OLvEQ5QYCBNiQWHq","One Direction","spotify:album:1gMxiQQSg5zeu4htBosASY","Made In The A.M. - Deluxe Edition","spotify:artist:4AK6F7OLvEQ5QYCBNiQWHq","One Direction","2015-11-13","https://i.scdn.co/image/ab67616d0000b273241e4fe75732c9c4b49b94c3","1","3","230333","https://p.scdn.co/mp3-preview/ba309a7db943a8cc2445d1f744685d1d30bb47ca?cid=9950ac751e34487dbbe027c4fd7f8e99","false","79","GBHMU1500104","spotify:user:bradnumber1","2021-08-08T09:26:31Z","boy band,pop,post-teen pop,talent show","0.648","0.822","11","-5.231","0","0.0749","0.0598","0","0.119","0.397","99.933","4","","Syco Music","P (P) 2015 Simco Limited under exclusive licence to Sony Music Entertainment UK Limited"
"spotify:track:5DydMbw2U5Oh1OckJIsniN","All We Ever Do Is Say Goodbye","spotify:artist:0hEurMDQu99nJRq8pTxO14","John Mayer","spotify:album:1V5vQRMWTNGmqwxY8jMVou","Battle Studies","spotify:artist:0hEurMDQu99nJRq8pTxO14","John Mayer","2009-11-13","https://i.scdn.co/image/ab67616d0000b2731e3dbe4453ed61633c472fbe","1","2","275266","https://p.scdn.co/mp3-preview/63d7960914d1a5c887363da40a3be6f65c8ce1ad?cid=9950ac751e34487dbbe027c4fd7f8e99","false","47","USSM10905700","spotify:user:bradnumber1","2021-08-08T09:26:31Z","neo mellow,singer-songwriter","0.559","0.51","5","-8.294","0","0.0247","0.288","0.0000531","0.242","0.327","129.881","4","","Columbia","P (P) 2009 Sony Music Entertainment"
"spotify:track:4dim8F8t01qimHOmr6S3Gd","Hello Walls","spotify:artist:6uvq6FeVsmhOWfJHxVNeBL","Faron Young","spotify:album:26KWAh3Wvw9LjeyxjTEZqa","The Complete Capitol Hits Of Faron Young","spotify:artist:6uvq6FeVsmhOWfJHxVNeBL","Faron Young","2000-01-01","https://i.scdn.co/image/ab67616d0000b27331ad98dc9bfa9bed6bda112a","2","15","146840","https://p.scdn.co/mp3-preview/eb2c97cd286efddbae193fcc473bc70c021a37cb?cid=9950ac751e34487dbbe027c4fd7f8e99","false","52","USCA29500514","spotify:user:bradnumber1","2021-08-08T09:26:31Z","classic country pop,honky tonk,traditional country,western swing","0.62","0.406","0","-10.421","1","0.0281","0.722","0.00000673","0.114","0.695","101.489","4","","Capitol Nashville","C © 2000 Capitol Records Nashville, P This Compilation ℗ 2000 Capitol Records Nashville"
"spotify:track:5IVuqXILoxVWvWEPm82Jxr","Crazy In Love (feat. Jay-Z)","spotify:artist:6vWDO969PvNqNYHIOW5v0m, spotify:artist:3nFkdlSjzX9mRTtwJOzDYB","Beyoncé, JAY-Z","spotify:album:6oxVabMIqCMJRYN1GqR3Vf","Dangerously In Love","spotify:artist:6vWDO969PvNqNYHIOW5v0m","Beyoncé","2003-06-24","https://i.scdn.co/image/ab67616d0000b27345680a4a57c97894490a01c1","1","1","236133","https://p.scdn.co/mp3-preview/023ccc9c406cafc5a3e3b4dd524b9092b45dacbf?cid=9950ac751e34487dbbe027c4fd7f8e99","false","77","USSM10305425","spotify:user:bradnumber1","2021-08-08T09:26:31Z","pop,r&b,east coast hip hop,gangster rap,hip hop,pop rap,rap","0.646","0.77","2","-6.596","0","0.226","0.00249","0","0.0715","0.681","99.165","4","","Columbia","P (P) 2003 J Records, 2003 Sony Music Entertainment Inc."
"spotify:track:4LHfbj11Teq1fK57UUAsCT","Bony Moronie","spotify:artist:7o0zXmlrHW4OT3AZCUHMaW","Hush","spotify:album:1J35cqfY6NGaHIfyLXMR3o","The Best of","spotify:artist:7o0zXmlrHW4OT3AZCUHMaW","Hush","1974","https://i.scdn.co/image/ab67616d0000b273737e26826392eda0b19729e7","1","1","191293","https://p.scdn.co/mp3-preview/ce7fb9606270b35e820bf7489503830eee727112?cid=9950ac751e34487dbbe027c4fd7f8e99","false","26","AUBM07560204","spotify:user:bradnumber1","2021-08-08T09:26:31Z","","0.258","0.899","6","-5.91","1","0.0615","0.0109","0","0.104","0.946","168.598","4","","RCA Camden","P (P) 1974, 1975, 1976, 1977 Sony Music Entertainment Australia Pty Ltd"
"spotify:track:12q3V8ShACq2PSWINMc2rC","It's Too Late","spotify:artist:319yZVtYM9MBGqmSQnMyY6","Carole King","spotify:album:12n11cgnpjXKLeqrnIERoS","Tapestry","spotify:artist:319yZVtYM9MBGqmSQnMyY6","Carole King","1971","https://i.scdn.co/image/ab67616d0000b27323350feac07f56d8b96f33d5","1","3","233173","https://p.scdn.co/mp3-preview/65a393c68256deeac86336dbba44691fee268702?cid=9950ac751e34487dbbe027c4fd7f8e99","false","70","USSM17100509","spotify:user:bradnumber1","2021-08-08T09:26:31Z","brill building pop,classic rock,folk,folk rock,mellow gold,singer-songwriter,soft rock","0.45","0.442","9","-12.718","0","0.0353","0.493","0.00564","0.134","0.812","208.282","4","","Ode/Epic/Legacy","P Originally released 1971. All rights reserved by Ode Records. Originally released 1961, 1971. All rights reserved by Sony Music Entertainment. (P) 2007, 2008 Sony Music Entertainment."
"spotify:track:0t1kP63rueHleOhQkYSXFY","Dynamite","spotify:artist:3Nrfpe0tUJi4K4DXYWgMUX","BTS","spotify:album:6K4chJALBBMYmXjwgvqahx","Dynamite (DayTime Version)","spotify:artist:3Nrfpe0tUJi4K4DXYWgMUX","BTS","2020-08-28","https://i.scdn.co/image/ab67616d0000b273755995e9ff2b1b0c753f5eb8","1","1","199053","https://p.scdn.co/mp3-preview/98e266fea9df84fa3e5ca84934c513211e89489b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","2","QM7282022872","spotify:user:bradnumber1","2021-08-08T09:26:31Z","k-pop,k-pop boy group,pop","0.746","0.765","6","-4.41","0","0.0993","0.0112","0","0.0936","0.737","114.044","4","","BIGHIT MUSIC / HYBE","C (C) 2020 BIGHIT MUSIC / HYBE, P (P) 2020 BIGHIT MUSIC / HYBE"
"spotify:track:2DWO9x9rhszjJsabuPqp8P","Happy","spotify:artist:5lKZWd6HiSCLfnDGrq9RAm","Leona Lewis","spotify:album:2zL05F00c8OnJuAd765hEQ","Echo","spotify:artist:5lKZWd6HiSCLfnDGrq9RAm","Leona Lewis","2009-11-16","https://i.scdn.co/image/ab67616d0000b27337b275c061b61657a619edfd","1","1","242093","https://p.scdn.co/mp3-preview/2eb1c05952b96bde6a6c0877ff9c191a5b05a35c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","43","GBHMU0900046","spotify:user:bradnumber1","2021-08-08T09:26:31Z","british soul,dance pop,pop,talent show","0.492","0.641","0","-5.296","1","0.0448","0.459","0","0.0809","0.235","76.07","4","","Syco Music UK","P (P) 2009 Simco Limited Under Exclusive License To Sony Music Entertainment UK Limited"
"spotify:track:3BUdRr4VGmNajx2wLWlGzl","What About Me","spotify:artist:2JQme5IJ3U7SRVQqHGN2fG","Shannon Noll","spotify:album:5wAoxrSVetP84EXgr4Tp3z","That's What I'm Talking About","spotify:artist:2JQme5IJ3U7SRVQqHGN2fG","Shannon Noll","2004-02-02","https://i.scdn.co/image/ab67616d0000b273b924aec7c8f9c0a6a7dc7a06","1","3","201773","https://p.scdn.co/mp3-preview/cd97ea72da62c443c7ffc6e502638cec7f9641a3?cid=9950ac751e34487dbbe027c4fd7f8e99","false","48","AUBM00447806","spotify:user:bradnumber1","2021-08-08T09:26:31Z","australian country,australian pop,australian rock","0.611","0.438","4","-6.046","1","0.0295","0.675","0","0.114","0.264","128.097","4","","BMG Music","P (P) 2004 BMG Australia Limited"
"spotify:track:0cnHixDlrP7fk0smV0wOtC","Cheap Wine","spotify:artist:1VcbchGlIfo3Gylxc3F076","Cold Chisel","spotify:album:1Htwv3I81HU6YUWWs0ommZ","The Best of Cold Chisel - All for You","spotify:artist:1VcbchGlIfo3Gylxc3F076","Cold Chisel","2011-10-31","https://i.scdn.co/image/ab67616d0000b27306dc40069e45da5e5d9f90e6","1","5","205480","https://p.scdn.co/mp3-preview/f559cc359ba8e315006a8d07f3c8c76c06ac18e8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","TCABB1158217","spotify:user:bradnumber1","2021-08-08T09:26:31Z","australian rock","0.679","0.891","0","-3.565","1","0.036","0.185","0","0.243","0.846","123.66","4","","Cold Chisel Pty Ltd","C 2011 Cold Chisel Pty Ltd, P 2011 Cold Chisel Pty Ltd"
"spotify:track:34SVMYbQAA41ddkcGPJUvy","Living Doll - 2000 Remastered Version","spotify:artist:1yAdL4L8voXQspjN6rdj4b","Cliff Richard & The Drifters","spotify:album:5w17pj3zlrjJ96g64lChMG","Frankie & Benny's The Classic Years - Classic Number 1s","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2011-07-08","https://i.scdn.co/image/ab67616d0000b2730afff4ee83e124e1376cd4cf","1","3","161093","https://p.scdn.co/mp3-preview/6c12bd4cf5dfed5901b1ae3ce73b7239387b7fab?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","GBAYE0001115","spotify:user:bradnumber1","2021-08-08T09:26:31Z","rock-and-roll","0.552","0.322","9","-13.527","1","0.0597","0.491","0","0.0915","0.778","62.693","4","","Parlophone UK","C 2011 Parlophone Records Ltd, a Warner Music Group Company, P 2011 Parlophone Records Ltd, a Warner Music Group Company"
"spotify:track:4jyVtsexyS1kY6X3X3gmAw","Written in the Scars","spotify:artist:3AQRLZ9PuTAozP28Skbq8V","The Script","spotify:album:3W9NClLDhTHyRmy8ZLfoJf","Freedom Child","spotify:artist:3AQRLZ9PuTAozP28Skbq8V","The Script","2017-09-01","https://i.scdn.co/image/ab67616d0000b2735409d6da4f0a9aa86edd4ef4","1","12","227173","https://p.scdn.co/mp3-preview/3e8123a482a453af4c54869f961a4338f97da5b0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","40","GBARL1701340","spotify:user:bradnumber1","2021-08-08T09:26:31Z","celtic rock,pop","0.597","0.624","10","-9.018","0","0.128","0.0198","0","0.0893","0.631","166.201","4","","Columbia","P (P) 2017 Sony Music Entertainment UK Limited"
"spotify:track:6xBUWSz8INNHO6wFYuPtQl","Queen Of Hearts","spotify:artist:4L1z1IcfK7lbqx8izGHaw5","Juice Newton","spotify:album:0fSvQOkU8rRgcsW6MerdVw","Juice Newton's Greatest Hits","spotify:artist:4L1z1IcfK7lbqx8izGHaw5","Juice Newton","1988-10-19","https://i.scdn.co/image/ab67616d0000b27399a6a7a4b4fe71d5362d16b7","1","8","206866","https://p.scdn.co/mp3-preview/708d36dd60622263a76e7f36b9b495b5c4cb1941?cid=9950ac751e34487dbbe027c4fd7f8e99","false","45","USCN18100033","spotify:user:bradnumber1","2021-08-08T09:26:31Z","classic country pop,country dawn,soft rock","0.669","0.779","2","-11.522","1","0.0533","0.211","0.0000898","0.132","0.975","169.478","4","","Capitol Nashville","C © 1998 Capitol Records Nashville, P This Compilation ℗ 1998 Capitol Records Nashville"
"spotify:track:6smYfKpqsvpmqBXkLjYGJo","Power","spotify:artist:0X2BH1fck6amBIoJhDVmmJ","Ellie Goulding","spotify:album:1X6by3LWYlECdYOiyk3S3j","Power","spotify:artist:0X2BH1fck6amBIoJhDVmmJ","Ellie Goulding","2020-05-21","https://i.scdn.co/image/ab67616d0000b273174fbf520362d9228577a05d","1","1","191333","https://p.scdn.co/mp3-preview/4eecc0cdf867d6e5ddf9070b06b59b67ac498643?cid=9950ac751e34487dbbe027c4fd7f8e99","false","38","GBUM72000889","spotify:user:bradnumber1","2021-08-08T09:26:31Z","indietronica,metropopolis,pop,uk pop","0.535","0.648","10","-4.479","1","0.159","0.0962","0","0.118","0.511","162.084","4","","Polydor Records","C © 2020 Polydor Limited, P ℗ 2020 Polydor Limited"
"spotify:track:2xCOfyky8TlzvuU1UdmqHl","Keep The Faith","spotify:artist:58lV9VcRSjABbAbfWS6skp","Bon Jovi","spotify:album:0Bkb9wdEeOPBJnLYmQqVR2","Bon Jovi Greatest Hits - The Ultimate Collection (Int'l Deluxe Package)","spotify:artist:58lV9VcRSjABbAbfWS6skp","Bon Jovi","2010-01-01","https://i.scdn.co/image/ab67616d0000b273dccc2df90ecd877a3bb7c999","2","6","343493","https://p.scdn.co/mp3-preview/a750abadcf4066416da4f58af110f34b4693051d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","USPG19290090","spotify:user:bradnumber1","2021-08-08T09:26:31Z","glam metal,rock","0.58","0.968","5","-3.606","0","0.05","0.0015","0.00152","0.202","0.593","117.784","4","","Universal Music Group","C © 2010 The Island Def Jam Music Group, P ℗ 2010 The Island Def Jam Music Group"
"spotify:track:0LVghzBGRulc2TX9HFLYBl","Kiss Me Thru The Phone","spotify:artist:6GMYJwaziB4ekv1Y6wCDWS, spotify:artist:4p07QU02SrLsaORo25h2Lg","Soulja Boy, Sammie","spotify:album:0QvBnezKARnv2SzgW5Le1t","iSouljaBoyTellem","spotify:artist:6GMYJwaziB4ekv1Y6wCDWS","Soulja Boy","2008-01-01","https://i.scdn.co/image/ab67616d0000b2732ce32f0eb5168aa10fe39c26","1","6","193386","https://p.scdn.co/mp3-preview/d34545f442d5a3861c61afd164d7927b00c06531?cid=9950ac751e34487dbbe027c4fd7f8e99","true","0","USUM70848200","spotify:user:bradnumber1","2021-08-08T09:26:31Z","atl hip hop,chicago bop,dance pop,pop rap,rap,southern hip hop,trap,contemporary r&b,hip pop,r&b,urban contemporary","0.757","0.719","7","-3.797","1","0.108","0.0192","0","0.084","0.814","150.011","4","","Universal Music Group","C © 2008 ColliPark Music/Interscope Records, P ℗ 2008 ColliPark Music/Interscope Records"
"spotify:track:3zxklD2EGecZre9MjEEvIU","Blue Bayou","spotify:artist:1sXbwvCQLGZnaH0Jp2HTVc","Linda Ronstadt","spotify:album:15lJi5fAnWPltCKBTUbTry","Simple Dreams","spotify:artist:1sXbwvCQLGZnaH0Jp2HTVc","Linda Ronstadt","1977","https://i.scdn.co/image/ab67616d0000b27331acb630eebcccc76943237f","1","6","239399","https://p.scdn.co/mp3-preview/770acce4f374d75b8462602ae70e268338090ba5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","61","USEA20100040","spotify:user:bradnumber1","2021-08-08T09:26:31Z","country rock,folk,folk rock,heartland rock,mellow gold,singer-songwriter,soft rock","0.732","0.161","11","-12.817","1","0.0306","0.739","0.000379","0.105","0.5","95.21","4","","Rhino/Elektra","C © 2006 Rhino Entertaiment Company, a Warner Music Group company, P ℗ 2006 Rhino Entertaiment Company, a Warner Music Group company"
"spotify:track:3aphZHgE73kSPFKiPJRNpk","Cherish","spotify:artist:3VNITwohbvU5Wuy5PC6dsI","Kool & The Gang","spotify:album:52ZOtET6twyVA0ZBlDG2RP","The Very Best Of Kool & The Gang","spotify:artist:3VNITwohbvU5Wuy5PC6dsI","Kool & The Gang","1999-01-01","https://i.scdn.co/image/ab67616d0000b27344111e317a882e00b730dcf4","1","9","238933","https://p.scdn.co/mp3-preview/749fa23bd2f30ae5b0473904911421fe4c6e69e7?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","USPR39402110","spotify:user:bradnumber1","2021-08-08T09:26:31Z","disco,funk,motown,soft rock,soul","0.639","0.596","10","-8.145","0","0.0225","0.331","0","0.296","0.427","95.186","4","","Universal Music Group","C © 1999 The Island Def Jam Music Group, P ℗ 1999 The Island Def Jam Music Group"
"spotify:track:7ojYFwgT2X4wITo4D9E58Q","Megamix - Radio Version","spotify:artist:2Cd98zHVdZeOCisc6Gi2sB","Technotronic","spotify:album:6nqizbBgkRug5YRnP1YWiO","Best Of","spotify:artist:2Cd98zHVdZeOCisc6Gi2sB","Technotronic","2011-01-01","https://i.scdn.co/image/ab67616d0000b2738be38136da239f2300038b3a","1","14","255493","https://p.scdn.co/mp3-preview/1cd05fc74cbe70b69970c2b74356e3c807b3aae9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","BED019000494","spotify:user:bradnumber1","2021-08-08T09:26:31Z","eurodance,hip house,new beat,synthpop","0.798","0.963","1","-7.451","1","0.0517","0.00106","0.000672","0.14","0.714","123.349","4","","Universal Music Group","C © 2011 ARS Entertainment Belgium (A Division Of Universal Music Belgium), P ℗ 2011 ARS Entertainment Belgium (A Division Of Universal Music Belgium)"
"spotify:track:1hQFF33xi8ruavZNyovtUN","December, 1963 (Oh What a Night!)","spotify:artist:6mcrZQmgzFGRWf7C0SObou","Frankie Valli & The Four Seasons","spotify:album:7fbHVufa1ZvEWWpDppEXHU","Who Loves You","spotify:artist:6mcrZQmgzFGRWf7C0SObou","Frankie Valli & The Four Seasons","1975","https://i.scdn.co/image/ab67616d0000b273206e2e76c3a706e4734d18ab","1","6","197146","https://p.scdn.co/mp3-preview/a92fa5140f2248a7f8669ab6620ca901528c6231?cid=9950ac751e34487dbbe027c4fd7f8e99","false","74","USRH10175221","spotify:user:bradnumber1","2021-08-08T09:26:31Z","adult standards,bubblegum pop,doo-wop,lounge,northern soul,rock-and-roll,rockabilly","0.737","0.495","1","-13.489","1","0.027","0.0588","0.00000912","0.0542","0.967","104.409","4","","Rhino","C © 1965 Bob Gaudio & Frankie Valli d/b/a The 4 Seasons Partnership, by arrangement with Rhino Entertainment Company. All Rights Reserved., P ℗ 1965 Bob Gaudio & Frankie Valli d/b/a The 4 Seasons Partnership, by arrangement with Rhino Entertainment Company. All Rights Reserved. Marketed by Rhino Entertainment Company, a Warner Music Group Company."
"spotify:track:36CKza28wMxYdjdzji7ine","I Started A Joke","spotify:artist:1LZEQNv7sE11VDY3SdxQeN","Bee Gees","spotify:album:3LcOOTBvHj22Nl90AuRsro","Idea (Deluxe Edition)","spotify:artist:1LZEQNv7sE11VDY3SdxQeN","Bee Gees","1968-08-11","https://i.scdn.co/image/ab67616d0000b273d40610074e9816f2a2004336","1","11","188306","https://p.scdn.co/mp3-preview/ef5193fd3e79731043a405a4b5eb369105fb118f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","65","GBAKW6801012","spotify:user:bradnumber1","2021-08-08T09:26:31Z","disco,mellow gold,soft rock","0.31","0.464","7","-8.755","1","0.0275","0.156","0.00000817","0.132","0.431","144.775","4","","Bee Gees Catalog","C © 1968 Barry Gibb, The Estate of Robin Gibb and Yvonne Gibb, under exclusive license to Capitol Music Group, P ℗ 2008 Barry Gibb, The Estate of Robin Gibb and Yvonne Gibb, under exclusive license to Capitol Music Group"
"spotify:track:7dS5EaCoMnN7DzlpT6aRn2","Take Me To Church","spotify:artist:2FXC3k01G6Gw61bmprjgqS","Hozier","spotify:album:7HW03Zew4rnOhy5uwskRSz","Hozier (Deluxe)","spotify:artist:2FXC3k01G6Gw61bmprjgqS","Hozier","2014-05-20","https://i.scdn.co/image/ab67616d0000b2736a452516b66b53f65a3e4b33","1","1","241688","https://p.scdn.co/mp3-preview/d6170162e349338277c97d2fab42c386701a4089?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","IEACJ1300031","spotify:user:bradnumber1","2021-08-08T09:26:31Z","irish singer-songwriter,modern rock,pop,pov: indie","0.566","0.664","4","-5.303","0","0.0464","0.634","0","0.116","0.437","128.945","4","","Universal Music Ltd.","C (C) 2014 Rubyworks Limited, under assignment to Island Records, a division of Universal Music Operations Limited, P (P) 2014 Rubyworks Limited, under assignment to Island Records, a division of Universal Music Operations Limited"
"spotify:track:7F1MfYFvrXgywSQdmxCkZR","Lightning's Girl","spotify:artist:3IZrrNonYELubLPJmqOci2","Nancy Sinatra","spotify:album:7dC9EutCtygeEpefdcjWTL","How Does That Grab You?","spotify:artist:3IZrrNonYELubLPJmqOci2","Nancy Sinatra","1966-01-01","https://i.scdn.co/image/ab67616d0000b273e4f002bc0e64b7a5e6591caf","1","14","176053","https://p.scdn.co/mp3-preview/f192d831142ea560974aec68599059095f535d21?cid=9950ac751e34487dbbe027c4fd7f8e99","false","26","USASE0500029","spotify:user:bradnumber1","2021-08-08T09:26:31Z","lounge,sunshine pop","0.56","0.647","9","-3.862","1","0.0287","0.647","0","0.127","0.54","92.194","4","","Boots Enterprises, Inc.","C (C) 1966 Boots Enterprises, Inc."
"spotify:track:4k0bXm9Q4RaTuYi09i4lKK","Jump (For My Love)","spotify:artist:2kreKea2n96dXjcyAU9j5N","The Pointer Sisters","spotify:album:091NaILFpszQchbFnIFiIX","Fire! The Very Best of The Pointer Sisters","spotify:artist:2kreKea2n96dXjcyAU9j5N","The Pointer Sisters","1989-09-21","https://i.scdn.co/image/ab67616d0000b273c9190bba22c5eb5767cc2b88","2","6","263440","https://p.scdn.co/mp3-preview/280bb4dcd634b1fdef04c0768e586d9c0deeb1b9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","46","USRC18303288","spotify:user:bradnumber1","2021-08-08T09:26:31Z","disco,girl group,hi-nrg,motown,new wave pop,soft rock","0.86","0.705","10","-12.514","0","0.0894","0.107","0.00000887","0.149","0.854","134.395","4","","RCA Records Label","P (P)1996 BMG Entertainment/This Compilation (P)1996 BMG Entertainment"
"spotify:track:7pLPpTvMosiIheeOOr13TZ","Little Green Bag - Single Edit","spotify:artist:2MGJBRRGEj9m6MxJIq7fLn","George Baker Selection","spotify:album:5YKFdp4rB34KOsF8RlvhaI","Golden Years Of Dutch Pop Music","spotify:artist:2MGJBRRGEj9m6MxJIq7fLn","George Baker Selection","2016-04-08","https://i.scdn.co/image/ab67616d0000b27306bf4da537909ace8e5fdeb8","1","1","201640","https://p.scdn.co/mp3-preview/0e66f56a5b492017f39b5acc033464d96144eeaa?cid=9950ac751e34487dbbe027c4fd7f8e99","false","55","NLA279400901","spotify:user:bradnumber1","2021-08-08T09:26:31Z","nederpop","0.698","0.701","7","-7.629","1","0.0288","0.173","0.00000916","0.0768","0.899","103.026","4","","Universal Music, a division of Universal International Music BV","C © 2016 Universal International Music B.V., P This Compilation ℗ 2016 Universal International Music B.V."
"spotify:track:45Eu7eyjDICs8qRlMgWOMi","One In A Million","spotify:artist:6zQ7KnAtU38PVWG4aqTAhM","Bosson","spotify:album:394cToWPKrTPRxDXRTpv1C","One in a million","spotify:artist:6zQ7KnAtU38PVWG4aqTAhM","Bosson","2001-01-01","https://i.scdn.co/image/ab67616d0000b2735ec894dce7e70b5147589123","1","1","214720","https://p.scdn.co/mp3-preview/36ac707491467122fc5c1916b8858154e0c5d454?cid=9950ac751e34487dbbe027c4fd7f8e99","false","50","SELAA0008020","spotify:user:bradnumber1","2024-06-11T07:12:03Z","","0.646","0.83","2","-5.724","0","0.0319","0.0341","0.00000205","0.169","0.714","99.985","4","","MNW Music AB","C © 2001 MNW Music AB, P ℗ 2001 MNW Music AB"
"spotify:track:1C4yOUEjCUyPkxRDwwFksG","Forever Young - Fast Version","spotify:artist:74ASZWbe4lXaubB36ztrGX","Bob Dylan","spotify:album:3gYbjd76d8T5Ct5WxCxX5R","Planet Waves","spotify:artist:74ASZWbe4lXaubB36ztrGX","Bob Dylan","1974-01-17","https://i.scdn.co/image/ab67616d0000b2734042ca1eaf2d769794da7930","1","7","168733","https://p.scdn.co/mp3-preview/15d435fa39bef012a82e07a2f212350377940efb?cid=9950ac751e34487dbbe027c4fd7f8e99","false","36","USSM10015197","spotify:user:bradnumber1","2021-08-08T09:26:31Z","classic rock,country rock,folk,folk rock,rock,roots rock,singer-songwriter","0.637","0.763","8","-7.572","1","0.11","0.66","0.00286","0.181","0.9","95.999","4","","Columbia","P (P) 1974 Sony Music Entertainment Inc."
"spotify:track:3FYDkfPfPwFREohfO9uUel","Home Among the Gumtrees","spotify:artist:5kPsbSWuadXAb2wheoVRkf","John Williamson","spotify:album:2N3uKW1fQpsk7R33wHXsaC","J.W.'s Family Album","spotify:artist:5kPsbSWuadXAb2wheoVRkf","John Williamson","1990","https://i.scdn.co/image/ab67616d0000b273c008ef85518923c2c3b3b1be","1","16","170213","https://p.scdn.co/mp3-preview/f2f1ebffa79bf986b552eff1c79480b9de326e12?cid=9950ac751e34487dbbe027c4fd7f8e99","false","47","AUEQ09000012","spotify:user:bradnumber1","2021-08-08T09:26:31Z","australian children's music,australian country,australian rock,bush ballad","0.831","0.38","0","-12.83","1","0.347","0.565","0","0.346","0.867","117.683","4","","WM Australia","C © 1990 Emusic Pty. Ltd., P ℗ 1990 Emusic Pty. Ltd."
